,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
407,0.011000000000000001,2.0,40.0,0.0,0.0,0.5918515671906639,
408,0.01,20.0,10.0,0.0,20.0,0.49907233996863876,
409,0.01,32.0,40.0,0.0,0.0,0.7159139360505353,
410,0.01,20.0,10.0,0.0,20.0,-0.008507154376531822,
411,0.01,32.0,40.0,0.0,20.0,0.7590161119770703,
412,0.01,20.0,29.0,0.0,0.0,0.4996003692160903,
413,0.01,22.0,40.0,0.0,0.0,0.7563393689623812,
414,0.01,20.0,17.0,3.0,0.0,-0.35982616260217126,
415,0.01,22.0,40.0,0.0,0.0,0.45348417490296833,
416,0.01,40.0,20.0,0.0,4.0,0.14841191059762138,
417,0.01,27.0,37.0,0.0,0.0,0.6314427141425774,
418,0.01,37.0,20.0,0.0,4.0,0.6679146335253419,
419,0.01,27.0,37.0,3.0,0.0,0.15347122206629749,
420,0.01,40.0,29.0,0.0,4.0,0.5860266059277921,
421,0.01,40.0,20.0,0.0,4.0,0.7639794443740358,
422,0.01,40.0,29.0,9.0,16.0,-0.25353517106170576,
423,0.01,40.0,20.0,15.0,4.0,0.13638513497595528,
424,0.01,20.0,40.0,0.0,0.0,0.5580058632880622,
425,0.01,20.0,40.0,0.0,0.0,0.5268481610463952,
426,0.01,20.0,40.0,18.0,0.0,-0.2900562254086646,
427,0.01,12.0,40.0,0.0,0.0,0.5075800074403429,
428,0.01,40.0,20.0,0.0,0.0,0.6665589217703112,
429,0.01,40.0,5.0,0.0,4.0,0.6945280285450466,
430,0.01,7.0,1.0,0.0,0.0,0.11280746528471552,
431,0.01,40.0,5.0,3.0,4.0,0.3440512689821317,
432,0.01,22.0,40.0,0.0,20.0,0.6291493166637705,
433,0.011000000000000001,40.0,20.0,0.0,0.0,0.853984150317982,
434,0.061,22.0,40.0,0.0,12.0,-5580141.114356793,
435,0.021,40.0,20.0,0.0,0.0,0.7106522452190384,
436,0.01,22.0,40.0,0.0,0.0,0.8092570529452066,
437,0.01,20.0,40.0,0.0,0.0,0.0039487538817930545,
438,0.061,27.0,40.0,0.0,0.0,-246497185374500.7,
439,0.01,20.0,37.0,0.0,0.0,0.6530167372494874,
440,0.01,40.0,29.0,0.0,4.0,0.5936864662492651,
441,0.01,20.0,40.0,0.0,0.0,0.706538282911427,
442,0.01,12.0,29.0,0.0,20.0,0.6789026710244321,
443,0.061,20.0,40.0,0.0,0.0,0.24957553323145287,
444,0.01,40.0,20.0,0.0,4.0,0.27898457458586834,
445,0.01,40.0,20.0,0.0,4.0,0.6369797354446025,
446,0.01,40.0,13.0,6.0,4.0,0.012028778189189238,
447,0.001,40.0,20.0,0.0,4.0,0.3078170861483859,
448,0.01,22.0,40.0,0.0,0.0,0.6267843818750523,
449,0.01,40.0,20.0,0.0,4.0,0.7057484956513602,
450,0.041,22.0,40.0,0.0,0.0,0.46483101580456654,
451,0.01,37.0,20.0,0.0,4.0,0.4312380865280385,
452,0.01,40.0,20.0,0.0,0.0,0.5273277084520809,
453,0.01,20.0,33.0,0.0,0.0,0.6805902770452605,
454,0.01,27.0,20.0,6.0,0.0,-0.05576732512648297,
455,0.01,20.0,33.0,0.0,8.0,0.6736758432426792,
456,0.01,40.0,20.0,0.0,0.0,0.6937527570561715,
457,0.01,32.0,40.0,0.0,20.0,0.7410563455023673,
458,0.01,40.0,20.0,12.0,0.0,0.4179181695086982,
459,0.001,32.0,40.0,0.0,20.0,0.4870411908908493,
460,0.01,20.0,40.0,0.0,0.0,0.7671956947617995,
461,0.011000000000000001,22.0,40.0,0.0,0.0,0.694895023814501,
462,0.01,22.0,40.0,0.0,4.0,0.5420115825229506,
463,0.011000000000000001,22.0,9.0,0.0,0.0,0.7368337934452327,
464,0.01,20.0,10.0,0.0,20.0,0.6360229294718911,
465,0.01,40.0,20.0,0.0,4.0,0.7041005868993775,
466,0.01,37.0,5.0,0.0,20.0,0.6627619534450581,
467,0.01,40.0,20.0,3.0,4.0,-0.0793421380903978,
468,0.01,22.0,40.0,0.0,0.0,0.6391572698953942,
469,0.01,22.0,40.0,0.0,0.0,0.5611903934515525,
470,0.01,2.0,40.0,0.0,12.0,0.6397745000063753,
471,0.01,22.0,40.0,9.0,0.0,0.2554356430558672,
472,0.011000000000000001,32.0,40.0,0.0,20.0,0.6398339204852551,
473,0.01,22.0,40.0,0.0,0.0,0.5441781463481699,
474,0.011000000000000001,32.0,37.0,0.0,20.0,0.7277660109882743,
475,0.01,7.0,40.0,0.0,0.0,0.6937348360461318,
476,0.01,32.0,40.0,0.0,0.0,0.5484176329269884,
477,0.01,32.0,40.0,0.0,0.0,0.5872324460557019,
478,0.001,32.0,40.0,15.0,0.0,0.34588145339948495,
479,0.061,32.0,40.0,0.0,0.0,-59.14468283744765,
480,0.01,40.0,20.0,0.0,4.0,0.6546979299683704,
481,0.01,40.0,20.0,0.0,4.0,0.565116560238033,
482,0.01,40.0,20.0,0.0,8.0,0.7367400952910446,
483,0.021,40.0,20.0,0.0,4.0,0.5462885252342353,
484,0.01,32.0,40.0,0.0,0.0,0.6331619076721131,
485,0.01,20.0,40.0,0.0,0.0,0.7086275961484861,
486,0.01,22.0,40.0,3.0,0.0,0.35329442315422743,
487,0.01,20.0,40.0,3.0,0.0,0.18910703834305786,
488,0.01,20.0,40.0,0.0,0.0,-0.6330312926790256,
489,0.01,20.0,10.0,0.0,20.0,0.2924678289453595,
490,0.01,37.0,40.0,0.0,0.0,0.5625019256889382,
491,0.01,20.0,17.0,0.0,20.0,0.6770608289468869,
492,0.01,40.0,33.0,0.0,4.0,0.5192457007669775,
493,0.01,20.0,40.0,0.0,0.0,0.5273751537107341,
494,0.01,12.0,33.0,15.0,4.0,-0.025795446789939502,
495,0.01,2.0,40.0,0.0,0.0,0.2599605427762346,
496,0.01,7.0,40.0,0.0,0.0,0.6709257639412283,
497,0.01,40.0,33.0,0.0,4.0,0.41681934461010706,
498,0.01,2.0,40.0,0.0,12.0,-0.4550029561556933,
499,0.01,32.0,33.0,0.0,4.0,0.597852960208813,
500,0.011000000000000001,20.0,40.0,0.0,0.0,0.6873014448641703,
501,0.01,22.0,40.0,0.0,0.0,0.5482366820910503,
502,0.011000000000000001,32.0,41.0,0.0,0.0,0.6516070081793028,
503,0.01,12.0,40.0,0.0,0.0,0.7147145035472797,
504,0.01,20.0,40.0,0.0,0.0,0.7489562217699431,
505,0.01,27.0,37.0,0.0,0.0,0.6243103675786894,
506,0.001,20.0,40.0,9.0,0.0,0.11168763316580244,
507,0.01,27.0,21.0,0.0,0.0,0.6364797364953738,
508,0.01,40.0,20.0,0.0,4.0,0.7584821110582565,
509,0.01,40.0,20.0,0.0,0.0,0.7811060969212823,
510,0.01,40.0,20.0,9.0,4.0,0.21333230485333432,
511,0.01,40.0,9.0,0.0,0.0,0.8007225495399882,
512,0.01,32.0,40.0,0.0,20.0,0.548326205153023,
513,0.01,40.0,20.0,0.0,4.0,0.720548409682535,
514,0.021,32.0,40.0,0.0,20.0,0.7486897330873615,
515,0.01,37.0,20.0,0.0,4.0,0.5304911697714496,
516,0.01,32.0,40.0,0.0,0.0,0.6403849865878852,
517,0.01,32.0,40.0,0.0,20.0,0.458135502173174,
518,0.061,32.0,40.0,0.0,0.0,0.7566897908715308,
519,0.01,32.0,41.0,0.0,20.0,0.6878382224111181,
520,0.01,40.0,20.0,0.0,0.0,0.7871134472432497,
521,0.011000000000000001,40.0,20.0,0.0,0.0,0.7687034716838855,
522,0.061,40.0,29.0,0.0,0.0,-0.07467299857839138,
523,0.011000000000000001,40.0,20.0,0.0,0.0,0.7280287525592042,
524,0.01,20.0,40.0,0.0,0.0,0.40623950584805235,
525,0.01,40.0,20.0,0.0,4.0,0.7105702356845677,
526,0.01,20.0,29.0,15.0,0.0,0.4184220429110934,
527,0.021,40.0,20.0,0.0,4.0,0.6732022668221513,
528,0.01,40.0,33.0,0.0,4.0,0.6872157971157664,
529,0.01,32.0,40.0,0.0,0.0,0.653276479197494,
530,0.01,12.0,33.0,12.0,4.0,-0.13787348058631488,
531,0.01,32.0,1.0,0.0,0.0,-0.24436868054117622,
532,0.01,40.0,20.0,0.0,8.0,0.06408556969665113,
533,0.01,40.0,33.0,0.0,4.0,0.6399658865145667,
534,0.01,7.0,17.0,0.0,8.0,0.7190309319805666,
535,0.01,40.0,33.0,0.0,4.0,0.6354748589285941,
536,0.011000000000000001,40.0,20.0,0.0,0.0,0.7206069729101082,
537,0.011000000000000001,40.0,29.0,0.0,4.0,0.6233968218619099,
538,0.011000000000000001,40.0,37.0,0.0,0.0,0.716367939457643,
539,0.011000000000000001,40.0,29.0,3.0,4.0,0.36225068912601965,
540,0.01,20.0,40.0,0.0,0.0,0.7529230868670207,
541,0.01,40.0,20.0,0.0,0.0,0.8019786715846797,
542,0.001,20.0,40.0,6.0,0.0,0.09412625054054347,
543,0.01,40.0,9.0,0.0,0.0,0.26935217648000753,
544,0.011000000000000001,40.0,20.0,0.0,0.0,0.6502796459533289,
545,0.01,40.0,20.0,0.0,0.0,0.5285883153388727,
546,0.011000000000000001,40.0,21.0,0.0,0.0,0.7212462866272169,
547,0.001,40.0,20.0,0.0,0.0,0.486988745249996,
548,0.01,20.0,40.0,0.0,0.0,0.6523857539234454,
549,0.01,27.0,37.0,0.0,0.0,0.7744523469870311,
550,0.021,20.0,40.0,6.0,0.0,0.44979220341956117,
551,0.01,27.0,37.0,0.0,0.0,0.6430625881864207,
552,0.01,22.0,40.0,0.0,0.0,0.7471273650699548,
553,0.01,40.0,20.0,0.0,0.0,0.3741904661132822,
554,0.01,12.0,40.0,6.0,0.0,0.04832187528532872,
555,0.001,40.0,20.0,0.0,0.0,0.32028204773925184,
