,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
139,0.001,40.0,20.0,20.0,0.0,213.75167456644118,0.0
140,0.001,40.0,20.0,20.0,2.0,232.3459730322401,0.0
141,0.001,40.0,20.0,20.0,10.0,242.4187345886246,0.0
142,0.001,40.0,20.0,20.0,20.0,284.8638929279155,0.0
143,0.001,40.0,40.0,0.0,0.0,242.2370947051041,0.0
144,0.001,40.0,40.0,2.0,0.0,232.77507514845382,0.0
145,0.001,40.0,40.0,2.0,2.0,251.5074797523187,0.0
146,0.001,40.0,40.0,2.0,10.0,217.2643768522894,0.0
147,0.001,40.0,40.0,2.0,20.0,266.8603184850266,0.0
148,0.001,40.0,40.0,10.0,0.0,226.3981320831354,0.0
149,0.001,40.0,40.0,10.0,2.0,262.0472070467007,0.0
150,0.001,40.0,40.0,10.0,10.0,138.71894954169684,0.0
151,0.001,40.0,40.0,10.0,20.0,255.27269767831035,0.0
152,0.001,40.0,40.0,20.0,0.0,237.23553331003356,0.0
153,0.001,40.0,40.0,20.0,2.0,259.02438571061055,0.0
154,0.001,40.0,40.0,20.0,10.0,268.32123298942605,0.0
155,0.001,40.0,40.0,20.0,20.0,252.14870491275158,0.0
156,0.01,2.0,2.0,0.0,0.0,200.19260390373347,0.0
157,0.01,2.0,2.0,2.0,0.0,179.53678550461981,0.0
158,0.01,2.0,2.0,2.0,2.0,233.976906907234,0.0
159,0.01,2.0,2.0,2.0,10.0,221.22595546682652,0.0
160,0.01,2.0,2.0,2.0,20.0,225.23559882927728,0.0
161,0.01,2.0,2.0,10.0,0.0,247.57163466087056,0.0
162,0.01,2.0,2.0,10.0,2.0,233.11776840313857,0.0
163,0.01,2.0,2.0,10.0,10.0,238.38826546602692,0.0
164,0.01,2.0,2.0,10.0,20.0,179.51475405121573,0.0
165,0.01,2.0,2.0,20.0,0.0,278.52316358650035,0.0
166,0.01,2.0,2.0,20.0,2.0,284.45027424243784,0.0
167,0.01,2.0,2.0,20.0,10.0,303.54680171508596,0.0
168,0.01,2.0,2.0,20.0,20.0,278.0804916783796,0.0
169,0.01,2.0,10.0,0.0,0.0,365.8966333365694,0.0
170,0.01,2.0,10.0,2.0,0.0,134.7548913877039,0.0
171,0.01,2.0,10.0,2.0,2.0,227.26530764098717,0.0
172,0.01,2.0,10.0,2.0,10.0,261.03987711901067,0.0
173,0.01,2.0,10.0,2.0,20.0,295.7370993888706,0.0
174,0.01,2.0,10.0,10.0,0.0,239.2916802110349,0.0
175,0.01,2.0,10.0,10.0,2.0,243.3643853279179,0.0
176,0.01,2.0,10.0,10.0,10.0,247.17837357895198,0.0
